Date,n1,n2
2016-09-01,50000858,50000807
2016-09-01,50000807,50000807
2016-09-01,50000807,50000807
2016-09-01,50000807,50000807
2016-09-01,50000807,50000810
2016-09-01,50000807,50000807
2016-09-01,50000807,50000807
2016-09-01,50000810,50000807
2016-09-01,50000810,50000807
2016-09-01,50000807,50000807
2016-09-01,50000498,50000498
2016-09-01,50000498,50000807
2016-09-01,50000498,50000807
2016-09-01,50000498,50000807
2016-09-01,50000498,50000807
2016-09-01,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000498
2016-05-15,50000807,50000498
2016-05-15,50000807,50413713
2016-05-15,50000807,50000498
2016-05-15,50000807,50000498
2016-05-15,50000807,50413713
2016-05-15,50000498,50000498
2016-05-15,50000498,50413713
2016-05-15,50000498,50413713
2015-12-30,50000807,50000807
2015-12-30,50000807,50000803
2015-12-30,50000807,50000807
2015-12-30,50000807,50000803
2015-12-30,50000807,50000807
2015-12-30,50000803,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2015-12-30,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000925
2016-05-15,50000807,50000500
2016-05-15,50000807,50000807
2016-05-15,50000807,50000925
2016-05-15,50000807,50000500
2016-05-15,50000807,50000807
2016-05-15,50000925,50000500
2016-05-15,50000925,50000807
2016-05-15,50000500,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000820
2016-05-15,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000820
2016-05-15,50000807,50000807
2016-05-15,50000807,50000820
2016-05-15,50000807,50000807
2016-05-15,50000820,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000858
2016-05-15,50000807,50000807
2016-05-15,50000807,50000858
2016-05-15,50000807,50000858
2016-05-15,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000820
2016-05-15,50000807,50000807
2016-05-15,50000807,50000820
2016-05-15,50000807,50000820
2016-05-15,50000803,50000807
2016-05-15,50000803,50000498
2016-05-15,50000803,50000807
2016-05-15,50000807,50000498
2016-05-15,50000807,50000807
2016-05-15,50000498,50000807
2016-05-15,50000803,50000807
2016-05-15,50000803,50000807
2016-05-15,50000803,50000807
2016-05-15,50000803,50000496
2016-05-15,50000807,50000807
2016-05-15,50000807,50000807
2016-05-15,50000807,50000496
2016-05-15,50000807,50000807
2016-05-15,50000807,50000496
2016-05-15,50000807,50000496
2016-05-15,50000811,50000807
2016-05-15,50000811,50000807
2016-05-15,50000811,50000803
2016-05-15,50000811,50000820
2016-05-15,50000807,50000807
2016-05-15,50000807,50000803
2016-05-15,50000807,50000820
2016-05-15,50000807,50000803
2016-05-15,50000807,50000820
2016-05-15,50000803,50000820
2015-05-10,50000498,50000807
2015-05-10,50000498,50000807
2015-05-10,50000498,50000807
2015-05-10,50000498,50000498
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000498
2015-05-10,50000807,50000807
2015-05-10,50000807,50000498
2015-05-10,50000807,50000498
2015-05-10,50000498,50000807
2015-05-10,50000498,50000807
2015-05-10,50000498,50000807
2015-05-10,50000498,50000820
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000820
2015-05-10,50000807,50000807
2015-05-10,50000807,50000820
2015-05-10,50000807,50000820
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000803
2015-05-10,50000807,50000807
2015-05-10,50000807,50000803
2015-05-10,50000807,50000803
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000498
2015-05-10,50000807,50000807
2015-05-10,50000807,50000498
2015-05-10,50000807,50000498
2015-05-10,50000807,50000807
2015-05-10,50000807,50000820
2015-05-10,50000807,50000820
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000847
2015-05-10,50000807,50000807
2015-05-10,50000807,50000847
2015-05-10,50000807,50000847
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000803
2015-05-10,50000807,50000807
2015-05-10,50000807,50000807
2015-05-10,50000807,50000803
2015-05-10,50000807,50000807
2015-05-10,50000807,50000803
2015-05-10,50000807,50000803
2015-09-01,50000807,50000498
2015-09-01,50000807,50000807
2015-09-01,50000807,50000807
2015-09-01,50000807,50413713
2015-09-01,50000498,50000807
2015-09-01,50000498,50000807
2015-09-01,50000498,50413713
2015-09-01,50000807,50000807
2015-09-01,50000807,50413713
2015-09-01,50000807,50413713
2014-12-30,50000807,50000498
2014-12-30,50000807,50000807
2014-12-30,50000807,50000807
2014-12-30,50000498,50000807
2014-12-30,50000498,50000807
2014-12-30,50000807,50000807
2014-12-30,50000807,50000807
2014-12-30,50000807,50000807
2014-12-30,50000807,50000820
2014-12-30,50000807,50000807
2014-12-30,50000807,50000807
2014-12-30,50000807,50000820
2014-12-30,50000807,50000807
2014-12-30,50000807,50000820
2014-12-30,50000807,50000807
2014-12-30,50000820,50000807
2014-12-30,50000807,50000925
2014-12-30,50000807,50000817
2014-12-30,50000807,50000807
2014-12-30,50000925,50000817
2014-12-30,50000925,50000807
2014-12-30,50000817,50000807
2014-09-01,50000807,50000807
2014-09-01,50000807,50000817
2014-09-01,50000807,50000811
2014-09-01,50000807,50000807
2014-09-01,50000807,50000817
2014-09-01,50000807,50000811
2014-09-01,50000807,50000807
2014-09-01,50000817,50000811
2014-09-01,50000817,50000807
2014-09-01,50000811,50000807
2014-09-01,50000807,50000807
2014-09-01,50000807,50000803
2014-09-01,50000807,50000807
2014-09-01,50000807,50000807
2014-09-01,50000807,50000803
2014-09-01,50000807,50000807
2014-09-01,50000807,50000807
2014-09-01,50000803,50000807
2014-09-01,50000803,50000807
2014-09-01,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000820
2014-05-11,50000807,50000830
2014-05-11,50000807,50000803
2014-05-11,50000807,50000820
2014-05-11,50000807,50000830
2014-05-11,50000807,50000803
2014-05-11,50000820,50000830
2014-05-11,50000820,50000803
2014-05-11,50000830,50000803
2014-05-11,50000807,50000498
2014-05-11,50000807,50000803
2014-05-11,50000807,50000807
2014-05-11,50000498,50000803
2014-05-11,50000498,50000807
2014-05-11,50000803,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000803
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000807,50000803
2014-05-11,50000807,50000807
2014-05-11,50000807,50000803
2014-05-11,50000807,50000807
2014-05-11,50000803,50000807
2014-05-11,50000807,50000803
2014-05-11,50000807,50000820
2014-05-11,50000807,50000820
2014-05-11,50000807,50000807
2014-05-11,50000803,50000820
2014-05-11,50000803,50000820
2014-05-11,50000803,50000807
2014-05-11,50000820,50000820
2014-05-11,50000820,50000807
2014-05-11,50000820,50000807
2014-05-11,50000807,50000396
2014-05-11,50000807,50000803
2014-05-11,50000807,50000807
2014-05-11,50000807,50000807
2014-05-11,50000396,50000803
2014-05-11,50000396,50000807
2014-05-11,50000396,50000807
2014-05-11,50000803,50000807
2014-05-11,50000803,50000807
2014-05-11,50000807,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000820
2012-09-01,50000807,50000807
2012-09-01,50000807,50000820
2012-09-01,50000807,50000807
2012-09-01,50000820,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000811
2012-09-01,50000807,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000811
2012-09-01,50000807,50000807
2012-09-01,50000807,50000811
2012-09-01,50000807,50000807
2012-09-01,50000811,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000817
2012-09-01,50000807,50000817
2012-09-01,50000807,50000817
2012-09-01,50000807,50000817
2012-09-01,50000817,50000817
2012-09-01,50000807,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000817
2012-09-01,50000807,50000807
2012-09-01,50000807,50000817
2012-09-01,50000807,50000817
2013-12-30,50000807,50000807
2013-12-30,50000807,50000807
2013-12-30,50000807,50000820
2013-12-30,50000807,50000807
2013-12-30,50000807,50000807
2013-12-30,50000807,50000820
2013-12-30,50000807,50000807
2013-12-30,50000807,50000820
2013-12-30,50000807,50000807
2013-12-30,50000820,50000807
2013-12-30,50000807,50000807
2013-12-30,50000807,50000820
2013-12-30,50000807,50000807
2013-12-30,50000807,50000820
2013-12-30,50000807,50000807
2013-12-30,50000820,50000807
2013-12-30,50000807,50000925
2013-12-30,50000807,50000847
2013-12-30,50000807,50000807
2013-12-30,50000925,50000847
2013-12-30,50000925,50000807
2013-12-30,50000847,50000807
2013-12-30,50000807,50000807
2013-12-30,50000807,50000498
2013-12-30,50000807,50000807
2013-12-30,50000807,50000807
2013-12-30,50000807,50000498
2013-12-30,50000807,50000807
2013-12-30,50000807,50000807
2013-12-30,50000498,50000807
2013-12-30,50000498,50000807
2013-12-30,50000807,50000807
2013-09-01,50000807,50000925
2013-09-01,50000807,50000925
2013-09-01,50000807,50000498
2013-09-01,50000925,50000925
2013-09-01,50000925,50000498
2013-09-01,50000925,50000498
2013-09-01,50000817,50000498
2013-09-01,50000817,50000817
2013-09-01,50000817,50000807
2013-09-01,50000498,50000817
2013-09-01,50000498,50000807
2013-09-01,50000817,50000807
2012-12-30,50000817,50000807
2012-12-30,50000817,50000820
2012-12-30,50000817,50000865
2012-12-30,50000817,50000807
2012-12-30,50000807,50000820
2012-12-30,50000807,50000865
2012-12-30,50000807,50000807
2012-12-30,50000820,50000865
2012-12-30,50000820,50000807
2012-12-30,50000865,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000498
2012-12-30,50000807,50000498
2012-12-30,50000807,50000498
2012-12-30,50000807,50000498
2012-12-30,50000807,50000498
2012-12-30,50000807,50000498
2012-12-30,50000498,50000498
2012-12-30,50000498,50000498
2012-12-30,50000498,50000498
2013-05-12,50000807,50000807
2013-05-12,50000807,50000820
2013-05-12,50000807,50000807
2013-05-12,50000807,50000820
2013-05-12,50000807,50000807
2013-05-12,50000820,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000500
2013-05-12,50000807,50000807
2013-05-12,50000807,50000500
2013-05-12,50000807,50000500
2013-05-12,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000817
2013-05-12,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000817
2013-05-12,50000807,50000807
2013-05-12,50000807,50000817
2013-05-12,50000807,50000807
2013-05-12,50000817,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000820
2012-12-30,50000807,50000807
2012-12-30,50000807,50000820
2012-12-30,50000807,50000807
2012-12-30,50000820,50000807
2012-12-30,50000807,50000983
2012-12-30,50000807,50000807
2012-12-30,50000807,50000807
2012-12-30,50000983,50000807
2012-12-30,50000983,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000500
2012-12-30,50000807,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000807
2012-12-30,50000500,50000807
2012-12-30,50000500,50000807
2012-12-30,50000500,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000807
2012-12-30,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000820
2013-05-12,50000807,50000807
2013-05-12,50000807,50000820
2013-05-12,50000807,50000807
2013-05-12,50000820,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000498
2013-05-12,50000807,50000807
2013-05-12,50000807,50000807
2013-05-12,50000807,50000498
2013-05-12,50000807,50000807
2013-05-12,50000807,50000498
2013-05-12,50000807,50000807
2013-05-12,50000498,50000807
2012-09-01,50000807,50000807
2012-09-01,50000807,50000820
2012-09-01,50000807,50000820
2012-05-13,50000807,50000925
2012-05-13,50000807,50000807
2012-05-13,50000807,50000807
2012-05-13,50000925,50000807
2012-05-13,50000925,50000807
2012-05-13,50000807,50000807
2012-05-13,50000807,50000807
2012-05-13,50000807,50000803
2012-05-13,50000807,50000820
2012-05-13,50000807,50000807
2012-05-13,50000807,50000803
2012-05-13,50000807,50000820
2012-05-13,50000807,50000807
2012-05-13,50000803,50000820
2012-05-13,50000803,50000807
2012-05-13,50000820,50000807
2012-05-13,50000807,50000807
2012-05-13,50000807,50000820
2012-05-13,50000807,50000498
2012-05-13,50000807,50000820
2012-05-13,50000807,50000498
2012-05-13,50000820,50000498
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000820
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000820
2017-09-01,50000496,50000496
2017-09-01,50000496,50000820
2017-09-01,50000496,50000820
2017-09-01,50000496,50000496
2017-09-01,50000496,50000817
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000817,50000496
2017-09-01,50000817,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000516
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000516,50000496
2017-09-01,50000516,50000496
2017-09-01,50000516,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-09-01,50000496,50000496
2017-05-14,50000496,50000495
2017-05-14,50000496,50000495
2017-05-14,50000495,50000495
2017-05-14,50000496,50000820
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000820,50000496
2017-05-14,50000820,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000810
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000810
2017-05-14,50000496,50000496
2017-05-14,50000496,50000810
2017-05-14,50000496,50000810
2017-05-14,50000496,50000496
2017-05-14,50000496,50000817
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000817
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000817,50000496
2017-05-14,50000817,50000496
2017-05-14,50000817,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2017-05-14,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000807
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000807,50000496
2016-12-30,50000807,50000496
2016-12-30,50000807,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000496,50000496
2016-12-30,50000858,50000496
2016-12-30,50000858,50413713
2016-12-30,50000496,50413713
2015-12-30,50000496,50000496
2015-12-30,50000496,50000480
2015-12-30,50000496,50000480
2015-12-30,50000496,50000496
2015-12-30,50000496,50000495
2015-12-30,50000496,50000495
2016-05-15,50000496,50000496
2016-05-15,50000496,50000496
2016-05-15,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000880
2015-05-10,50000496,50000496
2015-05-10,50000496,50000880
2015-05-10,50000496,50000880
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000880
2015-05-10,50000496,50000496
2015-05-10,50000496,50000880
2015-05-10,50000496,50000880
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000820
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000820
2015-05-10,50000496,50000496
2015-05-10,50000496,50000820
2015-05-10,50000496,50000496
2015-05-10,50000820,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-05-10,50000496,50000496
2015-09-01,50000496,50000496
2015-09-01,50000496,50000496
2015-09-01,50000496,50000496
2015-09-01,50000496,50000496
2015-09-01,50000496,50000496
2015-09-01,50000496,50000496
2016-05-15,50000496,50000496
2016-05-15,50000496,50000817
2016-05-15,50000496,50000496
2016-05-15,50000496,50000817
2016-05-15,50000496,50000496
2016-05-15,50000817,50000496
2016-05-15,50000496,50000496
2016-05-15,50000496,50000480
2016-05-15,50000496,50000480
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000512
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000512
2014-09-01,50000496,50000496
2014-09-01,50000496,50000512
2014-09-01,50000496,50000496
2014-09-01,50000512,50000496
2014-09-01,50000480,50000496
2014-09-01,50000480,50000496
2014-09-01,50000480,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-09-01,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000820
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000820
2014-05-11,50000496,50000496
2014-05-11,50000496,50000820
2014-05-11,50000496,50000496
2014-05-11,50000820,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000480
2014-05-11,50000496,50000496
2014-05-11,50000496,50000480
2014-05-11,50000496,50000496
2014-05-11,50000480,50000496
2014-05-11,50000480,50000480
2014-05-11,50000480,50000496
2014-05-11,50000496,50000480
2014-05-11,50000496,50000496
2014-05-11,50000480,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000881
2014-05-11,50000496,50000496
2014-05-11,50000496,50000881
2014-05-11,50000496,50000496
2014-05-11,50000881,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50000496
2014-05-11,50000496,50413713
2014-05-11,50000496,50000496
2014-05-11,50000496,50413713
